,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_2_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_8_normalized,smart_9_normalized,smart_10_normalized,smart_11_normalized,smart_12_normalized,smart_13_normalized,smart_15_normalized,smart_22_normalized,smart_183_normalized,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_189_normalized,smart_190_normalized,smart_191_normalized,smart_192_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_196_normalized,smart_197_normalized,smart_198_normalized,smart_199_normalized,smart_200_normalized,smart_201_normalized,smart_220_normalized,smart_222_normalized,smart_223_normalized,smart_224_normalized,smart_225_normalized,smart_226_normalized,smart_240_normalized,smart_241_normalized,smart_242_normalized,smart_250_normalized,smart_251_normalized,smart_252_normalized,smart_254_normalized,smart_255_normalized
796919,2016-01-13,WD-WMAYV0000392,WDC WD1600AAJS,7.9071197618e-313,0,200,,139,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
796922,2016-01-13,WD-WMAYV0000398,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,100,,54,100,100.0,100,,,,,,,,,,,200.0,200.0,107.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
797296,2016-01-13,WD-WMAYU6729198,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,100,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,106.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
797532,2016-01-13,WD-WCAYV1866163,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
798070,2016-01-13,WD-WMAYUV326407,WDC WD1600AAJS,7.9071197618e-313,0,200,,151,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
799886,2016-01-13,WD-WCAYV1179833,WDC WD1600AAJS,7.9071197618e-313,0,200,,136,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,118.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
799966,2016-01-13,WD-WMAYV2580526,WDC WD1600AAJS,7.9071197618e-313,0,200,,147,100,200,200,,69,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
800908,2016-01-13,WD-WMAYV2570576,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
802626,2016-01-13,WD-WCAYUEH59392,WDC WD1600AAJS,7.9071197618e-313,0,200,,160,100,200,200,,64,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
802858,2016-01-13,WD-WMAYV3032878,WDC WD1600AAJS,7.9071197618e-313,0,200,,147,100,200,200,,68,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
803728,2016-01-13,WD-WMAYV0000509,WDC WD1600AAJS,7.9071197618e-313,0,200,,136,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
803993,2016-01-13,WD-WMAYV3001446,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,100,,56,100,100.0,100,,,,,,,,,,,200.0,200.0,106.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
804685,2016-01-13,WD-WCAYUEH99378,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
804739,2016-01-13,WD-WMAYUK184305,WDC WD1600AAJS,7.9071197618e-313,0,200,,143,100,200,200,,68,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
805108,2016-01-13,WD-WCAYUEH08130,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
805753,2016-01-14,WD-WMAYUU472236,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,67,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
805825,2016-01-14,WD-WMAYV2811694,WDC WD1600AAJS,7.9071197618e-313,0,200,,143,100,200,200,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,107.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
806290,2016-01-14,WD-WCAYUJV26173,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
806936,2016-01-14,WD-WMAYV0000238,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,118.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
809954,2016-01-14,WD-WCAYW1796315,WDC WD1600AAJS,7.9071197618e-313,0,200,,165,100,200,200,,72,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
810836,2016-01-14,WD-WCAYUEJ03657,WDC WD1600AAJS,7.9071197618e-313,0,200,,142,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
810978,2016-01-14,WD-WCAYUEH70424,WDC WD1600AAJS,7.9071197618e-313,0,200,,157,100,200,200,,54,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
811142,2016-01-14,WD-WMAYV4119558,WDC WD1600AAJS,7.9071197618e-313,0,200,,150,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
811752,2016-01-14,WD-WMAYV0000324,WDC WD1600AAJS,7.9071197618e-313,0,200,,161,100,200,200,,61,100,100.0,100,,,,,,,,,,,200.0,200.0,105.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
812095,2016-01-14,WD-WMAYV4092110,WDC WD1600AAJS,7.9071197618e-313,0,200,,147,100,200,200,,66,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
812237,2016-01-14,WD-WCAYUEH50142,WDC WD1600AAJS,7.9071197618e-313,0,200,,158,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,102.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
812259,2016-01-14,WD-WMAYV3389057,WDC WD1600AAJS,7.9071197618e-313,0,200,,159,100,200,200,,68,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
814209,2016-01-14,WD-WCAYUJT13432,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,100,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
814741,2016-01-14,WD-WMAYUV393170,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,60,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
815323,2016-01-14,WD-WCAV3D509504,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,100,,49,100,100.0,100,,,,,100.0,100.0,100.0,,68.0,,200.0,200.0,,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
815457,2016-01-14,WD-WMAYUU025032,WDC WD1600AAJS,7.9071197618e-313,0,200,,134,100,200,100,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
815725,2016-01-14,WD-WCAYUJU88686,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
815890,2016-01-14,WD-WCAYUEH96465,WDC WD1600AAJS,7.9071197618e-313,0,200,,157,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
816258,2016-01-14,WD-WCAYW1800255,WDC WD1600AAJS,7.9071197618e-313,0,200,,155,100,200,200,,70,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
816326,2016-01-14,WD-WMAYV3035245,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,56,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
816591,2016-01-14,WD-WCAYUJV26974,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
816692,2016-01-14,WD-WCAYUEH97566,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,106.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
816723,2016-01-14,WD-WMAYV4085527,WDC WD1600AAJS,7.9071197618e-313,0,200,,158,100,200,200,,66,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
816922,2016-01-14,WD-WMAYV0000510,WDC WD1600AAJS,7.9071197618e-313,0,200,,146,100,200,200,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
817280,2016-01-14,WD-WCAYW1083784,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
817460,2016-01-14,WD-WCAYW1765056,WDC WD1600AAJS,7.9071197618e-313,0,200,,149,100,200,200,,70,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
817909,2016-01-14,WD-WCAV2P327166,WDC WD1600AAJS,7.9071197618e-313,0,200,,171,100,200,100,,92,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
818262,2016-01-14,WD-WMAYV0000316,WDC WD1600AAJS,7.9071197618e-313,0,200,,164,100,200,200,,54,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
819806,2016-01-14,WD-WCAYW1801221,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,200,,71,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
820592,2016-01-14,WD-WCAYUEH66104,WDC WD1600AAJS,7.9071197618e-313,0,200,,159,100,200,200,,54,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
821238,2016-01-14,WD-WCAYUEH03713,WDC WD1600AAJS,7.9071197618e-313,0,200,,139,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
821786,2016-01-14,WD-WMAYW3414501,WDC WD1600AAJS,7.9071197618e-313,0,200,,165,100,200,200,,66,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
822290,2016-01-14,WD-WMAYV0000414,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,100,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,102.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
822291,2016-01-14,WD-WMAYV0000415,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
823306,2016-01-14,WD-WMAYV2994548,WDC WD1600AAJS,7.9071197618e-313,0,200,,139,100,200,200,,56,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
823994,2016-01-14,WD-WMAYV2991913,WDC WD1600AAJS,7.9071197618e-313,0,200,,139,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,102.0,,200.0,200,200,200,197.0,,,,,,,,,,,,,,,
825021,2016-01-14,WD-WMAYW3749025,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,69,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
825585,2016-01-14,WD-WMAYV2528156,WDC WD1600AAJS,7.9071197618e-313,0,200,,153,100,200,200,,69,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
825809,2016-01-14,WD-WCAYUJV26862,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
826024,2016-01-14,WD-WMAYW2228410,WDC WD1600AAJS,7.9071197618e-313,0,200,,159,100,200,200,,69,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
826299,2016-01-14,WD-WCAYUAS62352,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
826394,2016-01-14,WD-WCAYW1872210,WDC WD1600AAJS,7.9071197618e-313,0,200,,149,100,200,200,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
826918,2016-01-14,WD-WMAYV0000227,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
827140,2016-01-14,WD-WCAYW0776898,WDC WD1600AAJS,7.9071197618e-313,0,200,,134,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,118.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
827737,2016-01-14,WD-WCAYUEH72518,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,55,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
828597,2016-01-14,WD-WCAYW1779619,WDC WD1600AAJS,7.9071197618e-313,0,200,,142,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
828878,2016-01-14,WD-WCAYW1832115,WDC WD1600AAJS,7.9071197618e-313,0,200,,142,100,200,100,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
832308,2016-01-14,WD-WMAYV1072203,WDC WD1600AAJS,7.9071197618e-313,0,200,,166,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
833214,2016-01-14,WD-WMAYW3195089,WDC WD1600AAJS,7.9071197618e-313,0,200,,156,100,200,200,,71,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
833686,2016-01-14,WD-WMAYUT624365,WDC WD1600AAJS,7.9071197618e-313,0,200,,157,100,200,200,,67,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
834372,2016-01-14,WD-WMAYW2167154,WDC WD1600AAJS,7.9071197618e-313,0,200,,158,100,200,200,,66,100,100.0,100,,,,,,,,,,,200.0,200.0,118.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
835502,2016-01-14,WD-WMAYV0000527,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,103.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
837795,2016-01-14,WD-WMAYV2980757,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,64,100,100.0,100,,,,,,,,,,,200.0,200.0,107.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
837897,2016-01-14,WD-WMAYUU512255,WDC WD1600AAJS,7.9071197618e-313,0,200,,175,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
838925,2016-01-14,WD-WMAV38956161,WDC WD1600AAJS,7.9071197618e-313,0,200,,151,100,200,200,,45,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
839552,2016-01-14,WD-WMAYUL690739,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,68,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
839601,2016-01-14,WD-WCAYUEE96492,WDC WD1600AAJS,7.9071197618e-313,0,200,,139,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
840764,2016-01-14,WD-WCAYUEH05953,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,118.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
840818,2016-01-14,WD-WCAYUJL10498,WDC WD1600AAJS,7.9071197618e-313,0,200,,143,100,200,100,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
841354,2016-01-14,WD-WMAYW2167361,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,100,,56,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
841570,2016-01-14,WD-WCAYW1091079,WDC WD1600AAJS,7.9071197618e-313,0,200,,142,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
841896,2016-01-14,WD-WMAYV2903150,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,56,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
843673,2016-01-14,WD-WMAYV0000405,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
843856,2016-01-14,WD-WMAYV0000302,WDC WD1600AAJS,7.9071197618e-313,0,200,,150,100,200,100,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,103.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
844598,2016-01-14,WD-WMAYUU119900,WDC WD1600AAJS,7.9071197618e-313,0,200,,160,100,200,200,,69,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
844677,2016-01-14,WD-WCAYW1767242,WDC WD1600AAJS,7.9071197618e-313,0,200,,154,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,109.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
845103,2016-01-14,WD-WMAYV2571159,WDC WD1600AAJS,7.9071197618e-313,0,200,,167,100,200,200,,69,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
847121,2016-01-14,WD-WMAYW2227991,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,64,100,100.0,100,,,,,,,,,,,200.0,200.0,104.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
848667,2016-01-14,WD-WCAYUEJ03486,WDC WD1600AAJS,7.9071197618e-313,0,200,,142,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
848951,2016-01-14,WD-WMAYW3848009,WDC WD1600AAJS,7.9071197618e-313,0,200,,158,100,200,200,,70,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
849838,2016-01-14,WD-WMAYV0828131,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,68,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
851123,2016-01-14,WD-WMAYW2247383,WDC WD1600AAJS,7.9071197618e-313,0,200,,144,100,200,200,,69,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
851619,2016-01-14,WD-WMAYV0000297,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,200,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
852293,2016-01-14,WD-WCAYW1772100,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
852529,2016-01-14,WD-WMAYUL641852,WDC WD1600AAJS,7.9071197618e-313,0,200,,152,100,200,200,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
852808,2016-01-14,WD-WMAYW2777524,WDC WD1600AAJS,7.9071197618e-313,0,200,,147,100,200,100,,58,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
853217,2016-01-14,WD-WMAYV0000505,WDC WD1600AAJS,7.9071197618e-313,0,200,,161,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
853218,2016-01-14,WD-WMAYV0000500,WDC WD1600AAJS,7.9071197618e-313,0,200,,146,100,200,200,,64,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
853219,2016-01-14,WD-WMAYV0000501,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
853746,2016-01-14,WD-WMAYV3345682,WDC WD1600AAJS,7.9071197618e-313,0,200,,156,100,200,100,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
853892,2016-01-14,WD-WMAYV3889545,WDC WD1600AAJS,7.9071197618e-313,0,200,,150,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
854269,2016-01-14,WD-WCAV2P319750,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,100,,37,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
854435,2016-01-14,WD-WMAYV0000392,WDC WD1600AAJS,7.9071197618e-313,0,200,,139,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
854438,2016-01-14,WD-WMAYV0000398,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,100,,54,100,100.0,100,,,,,,,,,,,200.0,200.0,107.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
854812,2016-01-14,WD-WMAYU6729198,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,100,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,107.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
855048,2016-01-14,WD-WCAYV1866163,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
855586,2016-01-14,WD-WMAYUV326407,WDC WD1600AAJS,7.9071197618e-313,0,200,,151,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
857401,2016-01-14,WD-WCAYV1179833,WDC WD1600AAJS,7.9071197618e-313,0,200,,136,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
857481,2016-01-14,WD-WMAYV2580526,WDC WD1600AAJS,7.9071197618e-313,0,200,,147,100,200,200,,69,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
858422,2016-01-14,WD-WMAYV2570576,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
860140,2016-01-14,WD-WCAYUEH59392,WDC WD1600AAJS,7.9071197618e-313,0,200,,160,100,200,200,,64,100,100.0,100,,,,,,,,,,,200.0,200.0,109.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
860372,2016-01-14,WD-WMAYV3032878,WDC WD1600AAJS,7.9071197618e-313,0,200,,147,100,200,200,,68,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
861243,2016-01-14,WD-WMAYV0000509,WDC WD1600AAJS,7.9071197618e-313,0,200,,136,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
861508,2016-01-14,WD-WMAYV3001446,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,100,,56,100,100.0,100,,,,,,,,,,,200.0,200.0,107.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
862199,2016-01-14,WD-WCAYUEH99378,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
862253,2016-01-14,WD-WMAYUK184305,WDC WD1600AAJS,7.9071197618e-313,0,200,,143,100,200,200,,68,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
862622,2016-01-14,WD-WCAYUEH08130,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
